Year,Cause Name,State,Deaths
2016,CLRD,California,13710
2016,CLRD,Colorado,2575
2016,CLRD,Connecticut,1425
2016,CLRD,Delaware,544
2016,CLRD,District of Columbia,152
2016,CLRD,Florida,11970
2016,CLRD,Georgia,4805
2016,CLRD,Hawaii,342
2016,CLRD,Idaho,865
2016,CLRD,Illinois,5632
2016,CLRD,Indiana,4214
2016,CLRD,Iowa,2006
2016,CLRD,Kansas,1654
2016,CLRD,Kentucky,3486
2016,CLRD,Louisiana,2221
2016,CLRD,Maine,928
2016,CLRD,Maryland,2072
2016,CLRD,Massachusetts,2674
2016,CLRD,Michigan,5572
2016,CLRD,Minnesota,2369
2016,CLRD,Mississippi,2116
2016,CLRD,Missouri,3961
2016,CLRD,Montana,722
2016,CLRD,Nebraska,1117
2016,CLRD,Nevada,1778
2016,CLRD,New Hampshire,684
2016,CLRD,New Jersey,3064
2016,CLRD,New Mexico,1131
2016,CLRD,New York,6860
2016,CLRD,North Carolina,5311
2016,CLRD,North Dakota,314
2016,CLRD,Ohio,7015
2016,CLRD,Oklahoma,2794
2016,CLRD,Oregon,2080
2016,CLRD,Pennsylvania,6523
2016,CLRD,Rhode Island,445
2016,CLRD,South Carolina,2870
2016,CLRD,South Dakota,426
2016,CLRD,Tennessee,4318
2016,CLRD,Texas,10107
2016,CLRD,United States,154596
2016,CLRD,Utah,875
2016,CLRD,Vermont,355
2016,CLRD,Virginia,3233
2016,CLRD,Washington,3036
2016,CLRD,West Virginia,1599
2016,CLRD,Wisconsin,2786
2016,CLRD,Wyoming,327
2016,Diabetes,Alabama,1183
2016,Diabetes,Alaska,124
2016,Diabetes,Arizona,2025
2016,Diabetes,Arkansas,920
2016,Diabetes,California,9124
2016,Diabetes,Colorado,938
2016,Diabetes,Connecticut,699
2016,Diabetes,Delaware,203
2016,Diabetes,District of Columbia,127
2016,Diabetes,Florida,5782
2016,Diabetes,Georgia,2238
2016,Diabetes,Hawaii,285
2016,Diabetes,Idaho,375
2016,Diabetes,Illinois,2781
2016,Diabetes,Indiana,1992
2016,Diabetes,Iowa,847
2016,Diabetes,Kansas,727
2016,Diabetes,Kentucky,1479
2016,Diabetes,Louisiana,1324
2016,Diabetes,Maine,463
2016,Diabetes,Maryland,1358
2016,Diabetes,Massachusetts,1268
2016,Diabetes,Michigan,2672
2016,Diabetes,Minnesota,1265
2016,Diabetes,Mississippi,1084
2016,Diabetes,Missouri,1508
2016,Diabetes,Montana,311
2016,Diabetes,Nebraska,501
2016,Diabetes,Nevada,580
2016,Diabetes,New Hampshire,316
2016,Diabetes,New Jersey,1949
2016,Diabetes,New Mexico,678
2016,Diabetes,New York,4038
2016,Diabetes,North Carolina,2811
2016,Diabetes,North Dakota,171
2016,Diabetes,Ohio,3568
2016,Diabetes,Oklahoma,1393
2016,Diabetes,Oregon,1240
2016,Diabetes,Pennsylvania,3560
2016,Diabetes,Rhode Island,239
2016,Diabetes,South Carolina,1369
2016,Diabetes,South Dakota,253
2016,Diabetes,Tennessee,1883
2016,Diabetes,Texas,5470
2016,Diabetes,United States,80058
2016,Diabetes,Utah,624
2016,Diabetes,Vermont,166
2016,Diabetes,Virginia,2062
2016,Diabetes,Washington,1673
2016,Diabetes,West Virginia,860
2016,Diabetes,Wisconsin,1440
2016,Diabetes,Wyoming,112
2016,Heart disease,Alabama,12832
2016,Heart disease,Alaska,831
2016,Heart disease,Arizona,11957
2016,Heart disease,Arkansas,8090
2016,Heart disease,California,61573
2016,Heart disease,Colorado,7277
2016,Heart disease,Connecticut,7051
2016,Heart disease,Delaware,1974
2016,Heart disease,District of Columbia,1375
2016,Heart disease,Florida,45659
2016,Heart disease,Georgia,18143
2016,Heart disease,Hawaii,2488
2016,Heart disease,Idaho,2969
2016,Heart disease,Illinois,25013
2016,Heart disease,Indiana,13952
2016,Heart disease,Iowa,6937
2016,Heart disease,Kansas,5672
2016,Heart disease,Kentucky,10519
2016,Heart disease,Louisiana,10943
2016,Heart disease,Maine,2907
2016,Heart disease,Maryland,11390
2016,Heart disease,Massachusetts,11921
2016,Heart disease,Michigan,25304
2016,Heart disease,Minnesota,7825
2016,Heart disease,Mississippi,7865
2016,Heart disease,Missouri,14579
2016,Heart disease,Montana,2138
2016,Heart disease,Nebraska,3322
2016,Heart disease,Nevada,6457
2016,Heart disease,New Hampshire,2631
2016,Heart disease,New Jersey,18597
2016,Heart disease,New Mexico,3800
2016,Heart disease,New York,44076
2016,Heart disease,North Carolina,18266
2016,Heart disease,North Dakota,1338
2016,Heart disease,Ohio,27410
2016,Heart disease,Oklahoma,10209
2016,Heart disease,Oregon,6968
2016,Heart disease,Pennsylvania,31990
2016,Heart disease,Rhode Island,2256
2016,Heart disease,South Carolina,10195
2016,Heart disease,South Dakota,1729
2016,Heart disease,Tennessee,15429
2016,Heart disease,Texas,43772
2016,Heart disease,United States,635260
2016,Heart disease,Utah,3636
2016,Heart disease,Vermont,1366
2016,Heart disease,Virginia,14124
2016,Heart disease,Washington,11161
2016,Heart disease,West Virginia,4767
2016,Heart disease,Wisconsin,11526
2016,Heart disease,Wyoming,1051
2016,Influenza and pneumonia,Alabama,987
2016,Influenza and pneumonia,Alaska,61
2016,Influenza and pneumonia,Arizona,885
2016,Influenza and pneumonia,Arkansas,623
2016,Influenza and pneumonia,California,5981
2016,Influenza and pneumonia,Colorado,533
2016,Influenza and pneumonia,Connecticut,572
2016,Influenza and pneumonia,Delaware,132
2016,Influenza and pneumonia,District of Columbia,78
2016,Influenza and pneumonia,Florida,2808
2016,Influenza and pneumonia,Georgia,1423
2016,Influenza and pneumonia,Hawaii,507
2016,Influenza and pneumonia,Idaho,207
2016,Influenza and pneumonia,Illinois,2178
2016,Influenza and pneumonia,Indiana,962
2016,Influenza and pneumonia,Iowa,504
2016,Influenza and pneumonia,Kansas,522
2016,Influenza and pneumonia,Kentucky,888
2016,Influenza and pneumonia,Louisiana,720
2016,Influenza and pneumonia,Maine,231
2016,Influenza and pneumonia,Maryland,1025
2016,Influenza and pneumonia,Massachusetts,1251
2016,Influenza and pneumonia,Michigan,1672
2016,Influenza and pneumonia,Minnesota,529
2016,Influenza and pneumonia,Mississippi,785
2016,Influenza and pneumonia,Missouri,1150
2016,Influenza and pneumonia,Montana,147
2016,Influenza and pneumonia,Nebraska,342
2016,Influenza and pneumonia,Nevada,567
2016,Influenza and pneumonia,New Hampshire,203
2016,Influenza and pneumonia,New Jersey,1208
2016,Influenza and pneumonia,New Mexico,353
2016,Influenza and pneumonia,New York,4513
2016,Influenza and pneumonia,North Carolina,1896
2016,Influenza and pneumonia,North Dakota,134
2016,Influenza and pneumonia,Ohio,2187
2016,Influenza and pneumonia,Oklahoma,546
2016,Influenza and pneumonia,Oregon,452
2016,Influenza and pneumonia,Pennsylvania,2491
2016,Influenza and pneumonia,Rhode Island,165
2016,Influenza and pneumonia,South Carolina,690
2016,Influenza and pneumonia,South Dakota,195
2016,Influenza and pneumonia,Tennessee,1533
2016,Influenza and pneumonia,Texas,2860
2016,Influenza and pneumonia,United States,51537
2016,Influenza and pneumonia,Utah,380
2016,Influenza and pneumonia,Vermont,59
2016,Influenza and pneumonia,Virginia,1177
2016,Influenza and pneumonia,Washington,815
2016,Influenza and pneumonia,West Virginia,423
2016,Influenza and pneumonia,Wisconsin,888
2016,Influenza and pneumonia,Wyoming,99
2016,Suicide,Alabama,788
2016,Suicide,Alaska,193
2016,Suicide,Arizona,1271
2016,Suicide,Arkansas,555
2016,Suicide,California,4294
2016,Suicide,Colorado,1168
2016,Suicide,Connecticut,397
2016,Suicide,Delaware,119
2016,Suicide,District of Columbia,40
2016,Suicide,Florida,3143
2016,Suicide,Georgia,1409
2016,Suicide,Hawaii,174
2016,Suicide,Idaho,351
2016,Suicide,Illinois,1415
2016,Suicide,Indiana,1034
2016,Suicide,Iowa,451
2016,Suicide,Kansas,514
2016,Suicide,Kentucky,756
2016,Suicide,Louisiana,677
2016,Suicide,Maine,226
2016,Suicide,Maryland,586
2016,Suicide,Massachusetts,631
2016,Suicide,Michigan,1364
2016,Suicide,Minnesota,745
2016,Suicide,Mississippi,383
2016,Suicide,Missouri,1133
2016,Suicide,Montana,267
2016,Suicide,Nebraska,246
2016,Suicide,Nevada,650
2016,Suicide,New Hampshire,244
2016,Suicide,New Jersey,687
2016,Suicide,New Mexico,471
2016,Suicide,New York,1679
2016,Suicide,North Carolina,1373
2016,Suicide,North Dakota,140
2016,Suicide,Ohio,1707
2016,Suicide,Oklahoma,822
2016,Suicide,Oregon,772
2016,Suicide,Pennsylvania,1970
2016,Suicide,Rhode Island,126
2016,Suicide,South Carolina,815
2016,Suicide,South Dakota,163
2016,Suicide,Tennessee,1111
2016,Suicide,Texas,3488
2016,Suicide,United States,44965
2016,Suicide,Utah,620
2016,Suicide,Vermont,118
2016,Suicide,Virginia,1166
2016,Suicide,Washington,1141
2016,Suicide,West Virginia,362
2016,Suicide,Wisconsin,866
2016,Suicide,Wyoming,144
2016,Cancer,Alabama,10419
2016,Cancer,Alaska,995
2016,Cancer,Arizona,11876
2016,Cancer,Arkansas,6612
2016,Cancer,California,59515
2016,Cancer,Colorado,7928
2016,Cancer,Connecticut,6696
2016,Cancer,Delaware,2124
2016,Cancer,District of Columbia,1044
2016,Cancer,Florida,44266
2016,Cancer,Georgia,17184
2016,Cancer,Hawaii,2401
2016,Cancer,Idaho,2884
2016,Cancer,Illinois,24389
2016,Cancer,Indiana,13424
2016,Cancer,Iowa,6432
2016,Cancer,Kansas,5484
2016,Cancer,Kentucky,10363
2016,Cancer,Louisiana,9149
2016,Cancer,Maine,3275
2016,Cancer,Maryland,10911
2016,Cancer,Massachusetts,12717
2016,Cancer,Michigan,20870
2016,Cancer,Minnesota,9857
2016,Cancer,Mississippi,6568
2016,Cancer,Missouri,12696
2016,Cancer,Montana,2031
2016,Cancer,Nebraska,3477
2016,Cancer,Nevada,5214
2016,Cancer,New Hampshire,2875
2016,Cancer,New Jersey,16377
2016,Cancer,New Mexico,3560
2016,Cancer,New York,35368
2016,Cancer,North Carolina,19523
2016,Cancer,North Dakota,1253
2016,Cancer,Ohio,25509
2016,Cancer,Oklahoma,8115
2016,Cancer,Oregon,8078
2016,Cancer,Pennsylvania,28492
2016,Cancer,Rhode Island,2171
2016,Cancer,South Carolina,10356
2016,Cancer,South Dakota,1694
2016,Cancer,Tennessee,14450
2016,Cancer,Texas,40195
2016,Cancer,United States,598038
2016,Cancer,Utah,3125
2016,Cancer,Vermont,1356
2016,Cancer,Virginia,15027
2016,Cancer,Washington,12594
2016,Cancer,West Virginia,4659
2016,Cancer,Wisconsin,11498
2016,Cancer,Wyoming,962
2016,Kidney disease,Alabama,1012
2016,Kidney disease,Alaska,53
2016,Kidney disease,Arizona,487
2016,Kidney disease,Arkansas,722
2016,Kidney disease,California,3640
2016,Kidney disease,Colorado,491
2016,Kidney disease,Connecticut,570
2016,Kidney disease,Delaware,208
2016,Kidney disease,District of Columbia,57
2016,Kidney disease,Florida,3144
2016,Kidney disease,Georgia,1864
2016,Kidney disease,Hawaii,215
2016,Kidney disease,Idaho,190
2016,Kidney disease,Illinois,2518
2016,Kidney disease,Indiana,1411
2016,Kidney disease,Iowa,352
2016,Kidney disease,Kansas,533
2016,Kidney disease,Kentucky,1034
2016,Kidney disease,Louisiana,1153
2016,Kidney disease,Maine,239
2016,Kidney disease,Maryland,823
2016,Kidney disease,Massachusetts,1139
2016,Kidney disease,Michigan,1791
2016,Kidney disease,Minnesota,588
2016,Kidney disease,Mississippi,763
2016,Kidney disease,Missouri,1483
2016,Kidney disease,Montana,155
2016,Kidney disease,Nebraska,220
2016,Kidney disease,Nevada,274
2016,Kidney disease,New Hampshire,161
2016,Kidney disease,New Jersey,1535
2016,Kidney disease,New Mexico,293
2016,Kidney disease,New York,2385
2016,Kidney disease,North Carolina,2002
2016,Kidney disease,North Dakota,106
2016,Kidney disease,Ohio,2262
2016,Kidney disease,Oklahoma,577
2016,Kidney disease,Oregon,398
2016,Kidney disease,Pennsylvania,2813
2016,Kidney disease,Rhode Island,141
2016,Kidney disease,South Carolina,897
2016,Kidney disease,South Dakota,90
2016,Kidney disease,Tennessee,1150
2016,Kidney disease,Texas,4125
2016,Kidney disease,United States,50046
2016,Kidney disease,Utah,370
2016,Kidney disease,Vermont,30
2016,Kidney disease,Virginia,1543
2016,Kidney disease,Washington,532
2016,Kidney disease,West Virginia,481
2016,Kidney disease,Wisconsin,960
2016,Kidney disease,Wyoming,66
2015,Unintentional injuries,Alabama,2552
2015,Unintentional injuries,Alaska,388
2015,Unintentional injuries,Arizona,3539
2015,Unintentional injuries,Arkansas,1538
2015,Unintentional injuries,California,12544
2015,Unintentional injuries,Colorado,2725
2015,Unintentional injuries,Connecticut,1799
2015,Unintentional injuries,Delaware,449
2015,Unintentional injuries,District of Columbia,265
2015,Unintentional injuries,Florida,10578
2015,Unintentional injuries,Georgia,4344
2015,Unintentional injuries,Hawaii,536
2015,Unintentional injuries,Idaho,746
2015,Unintentional injuries,Illinois,4850
2015,Unintentional injuries,Indiana,3258
2015,Unintentional injuries,Iowa,1537
2015,Unintentional injuries,Kansas,1475
2015,Unintentional injuries,Kentucky,2962
2015,Unintentional injuries,Louisiana,2578
2015,Unintentional injuries,Maine,802
2015,Unintentional injuries,Maryland,1903
2015,Unintentional injuries,Massachusetts,3229
2015,Unintentional injuries,Michigan,4647
2015,Unintentional injuries,Minnesota,2574
2015,Unintentional injuries,Mississippi,1814
2015,Unintentional injuries,Missouri,3309
2015,Unintentional injuries,Montana,637
2015,Unintentional injuries,Nebraska,799
2015,Unintentional injuries,Nevada,1340
2015,Unintentional injuries,New Hampshire,815
2015,Unintentional injuries,New Jersey,3218
2015,Unintentional injuries,New Mexico,1430
2015,Unintentional injuries,New York,6515
2015,Unintentional injuries,North Carolina,4991
2015,Unintentional injuries,North Dakota,368
2015,Unintentional injuries,Ohio,6756
2015,Unintentional injuries,Oklahoma,2422
2015,Unintentional injuries,Oregon,1999
2015,Unintentional injuries,Pennsylvania,7324
2015,Unintentional injuries,Rhode Island,649
2015,Unintentional injuries,South Carolina,2737
2015,Unintentional injuries,South Dakota,469
2015,Unintentional injuries,Tennessee,3873
2015,Unintentional injuries,Texas,9976
2015,Unintentional injuries,United States,146571
2015,Unintentional injuries,Utah,1223
2015,Unintentional injuries,Vermont,346
2015,Unintentional injuries,Virginia,3429
2015,Unintentional injuries,Washington,3192
2015,Unintentional injuries,West Virginia,1516
2015,Unintentional injuries,Wisconsin,3206
2015,Unintentional injuries,Wyoming,400
2015,All causes,Alabama,51909
2015,All causes,Alaska,4316
2015,All causes,Arizona,54299
2015,All causes,Arkansas,31617
2015,All causes,California,259206
2015,All causes,Colorado,36349
2015,All causes,Connecticut,30535
2015,All causes,Delaware,8582
2015,All causes,District of Columbia,4871
2015,All causes,Florida,191737
2015,All causes,Georgia,79942
2015,All causes,Hawaii,11053
2015,All causes,Idaho,13026
2015,All causes,Illinois,106872
2015,All causes,Indiana,62713
2015,All causes,Iowa,29600
2015,All causes,Kansas,26664
2015,All causes,Kentucky,46564
2015,All causes,Louisiana,43716
2015,All causes,Maine,14479
2015,All causes,Maryland,47247
2015,All causes,Massachusetts,57806
2015,All causes,Michigan,95140
2015,All causes,Minnesota,42800
2015,All causes,Mississippi,31783
2015,All causes,Missouri,59871
2015,All causes,Montana,9942
2015,All causes,Nebraska,16740
2015,All causes,Nevada,22879
2015,All causes,New Hampshire,11984
2015,All causes,New Jersey,72271
2015,All causes,New Mexico,17685
2015,All causes,New York,153628
2015,All causes,North Carolina,89133
2015,All causes,North Dakota,6223
2015,All causes,Ohio,118188
2015,All causes,Oklahoma,39422
2015,All causes,Oregon,35705
2015,All causes,Pennsylvania,132598
2015,All causes,Rhode Island,10163
2015,All causes,South Carolina,47198
2015,All causes,South Dakota,7731
2015,All causes,Tennessee,66570
2015,All causes,Texas,189654
2015,All causes,United States,2712630
2015,All causes,Utah,17334
2015,All causes,Vermont,5919
2015,All causes,Virginia,65577
2015,All causes,Washington,54595
2015,All causes,West Virginia,22752
2015,All causes,Wisconsin,51264
2015,All causes,Wyoming,4778
2015,Alzheimer's disease,Alabama,2282
2015,Alzheimer's disease,Alaska,68
2015,Alzheimer's disease,Arizona,2943
2015,Alzheimer's disease,Arkansas,1457
2015,Alzheimer's disease,California,15065
2015,Alzheimer's disease,Colorado,1612
2015,Alzheimer's disease,Connecticut,966
2015,Alzheimer's disease,Delaware,264
2015,Alzheimer's disease,District of Columbia,129
2015,Alzheimer's disease,Florida,7031
2015,Alzheimer's disease,Georgia,3714
2015,Alzheimer's disease,Hawaii,422
2015,Alzheimer's disease,Idaho,552
2015,Alzheimer's disease,Illinois,3686
2015,Alzheimer's disease,Indiana,2513
2015,Alzheimer's disease,Iowa,1339
2015,Alzheimer's disease,Kansas,865
2015,Alzheimer's disease,Kentucky,1694
2015,Alzheimer's disease,Louisiana,2018
2015,Alzheimer's disease,Maine,544
2015,Alzheimer's disease,Maryland,1095
2015,Alzheimer's disease,Massachusetts,1815
2015,Alzheimer's disease,Michigan,3771
2015,Alzheimer's disease,Minnesota,1789
2015,Alzheimer's disease,Mississippi,1402
2015,Alzheimer's disease,Missouri,2173
2015,Alzheimer's disease,Montana,277
2015,Alzheimer's disease,Nebraska,598
2015,Alzheimer's disease,Nevada,874
2015,Alzheimer's disease,New Hampshire,432
2015,Alzheimer's disease,New Jersey,2260
2015,Alzheimer's disease,New Mexico,483
2015,Alzheimer's disease,New York,3174
2015,Alzheimer's disease,North Carolina,3803
2015,Alzheimer's disease,North Dakota,376
2015,Alzheimer's disease,Ohio,4643
2015,Alzheimer's disease,Oklahoma,1498
2015,Alzheimer's disease,Oregon,1652
2015,Alzheimer's disease,Pennsylvania,4012
2015,Alzheimer's disease,Rhode Island,453
2015,Alzheimer's disease,South Carolina,2453
2015,Alzheimer's disease,South Dakota,421
2015,Alzheimer's disease,Tennessee,3122
2015,Alzheimer's disease,Texas,8903
2015,Alzheimer's disease,United States,110561
2015,Alzheimer's disease,Utah,906
2015,Alzheimer's disease,Vermont,298
2015,Alzheimer's disease,Virginia,2248
2015,Alzheimer's disease,Washington,3490
2015,Alzheimer's disease,West Virginia,738
2015,Alzheimer's disease,Wisconsin,2087
2015,Alzheimer's disease,Wyoming,151
2015,Stroke,Alabama,2937
2015,Stroke,Alaska,182
2015,Stroke,Arizona,2522
2015,Stroke,Arkansas,1653
2015,Stroke,California,15065
2015,Stroke,Colorado,1856
2015,Stroke,Connecticut,1388
2015,Stroke,Delaware,466
2015,Stroke,District of Columbia,242
2015,Stroke,Florida,11433
2015,Stroke,Georgia,4335
2015,Stroke,Hawaii,735
2015,Stroke,Idaho,641
2015,Stroke,Illinois,5709
2015,Stroke,Indiana,2959
